Season,DayNum,WTeamID,LTeamID,WScore,LScore
2019,1,155,47,90,82
2019,1,16,452,95,67
2019,1,1026,280,75,71
2019,1,139,450,69,53
2019,1,24,111,73,72
2019,1,126,1107,89,71
2019,1,130,1145,86,54
2019,1,92,82,72,62
2019,1,634,183,67,61
2019,1,111,24,73,72
2019,1,588,348,81,78
2019,1,279,19,71,67
2019,1,258,497,96,78
2019,1,19,279,71,67
2019,1,96,48,82,75
2019,1,348,588,81,78
2019,1,1107,126,89,71
2019,1,74,93,71,52
2019,1,158,73,62,52
2019,1,314,583,73,62
2019,1,10,304,75,65
2019,1,48,96,82,75
2019,1,280,1026,75,71
2019,1,166,141,62,58
2019,1,1145,130,86,54
2019,1,73,158,62,52
2019,1,304,10,75,65
2019,1,450,139,69,53
2019,1,452,16,95,67
2019,1,583,314,73,62
2019,1,183,634,67,61
2019,1,25,18,79,67
2019,1,141,166,62,58
2019,1,584,13,80,61
2019,1,337,11,72,64
2019,1,828,36,57,54
2019,1,18,25,79,67
2019,1,93,74,71,52
2019,1,36,828,57,54
2019,1,1139,536,103,61
2019,1,509,52,63,58
2019,1,11,337,72,64
2019,1,52,509,63,58
2019,1,219,735,99,49
2019,1,486,1046,91,59
2019,1,60,1030,99,93
2019,1,750,331,70,64
2019,1,1030,60,99,93
2019,1,331,750,70,64
2019,1,1046,486,91,59
2019,1,291,245,94,89
2019,1,245,291,94,89
2019,1,62,620,79,74
2019,1,620,62,79,74
2019,1,35,828,78,67
2019,1,529,434,96,77
2019,1,828,35,78,67
2019,1,434,529,96,77
2019,1,513,2,72,66
2019,1,100,90,83,76
2019,1,459,623,85,79
2019,1,90,100,83,76
2019,1,2,513,72,66
2019,1,623,459,85,79
2019,1,799,280,73,63
2019,1,1016,65,64,58
2019,1,635,12,78,60
2019,1,894,83,76,58
2019,1,86,15,62,59
2019,1,280,799,73,63
2019,1,26,1062,74,53
2019,1,34,114,65,58
2019,1,65,1016,64,58
2019,1,114,34,65,58
2019,1,83,894,76,58
2019,1,15,86,62,59
2019,1,12,635,78,60
2019,1,1062,26,74,53
2019,1,322,45,103,92
2019,1,45,322,103,92
2019,1,102,24,76,57
2019,1,7,373,85,78
2019,1,74,480,89,65
2019,1,50,94,95,88
2019,1,373,7,85,78
2019,1,405,57,113,103
2019,1,22,120,84,71
2019,1,548,51,91,85
2019,1,38,42,83,71
2019,1,94,50,95,88
2019,1,18,43,90,84
2019,1,155,71,84,74
2019,1,57,405,113,103
2019,1,51,548,91,85
2019,1,715,571,84,74
2019,1,49,1026,113,49
2019,1,784,518,78,52
2019,1,120,22,84,71
2019,1,324,325,86,80
2019,1,281,93,82,50
2019,1,586,60,100,92
2019,1,43,18,90,84
2019,1,167,802,85,75
2019,1,37,551,78,67
2019,1,132,112,79,62
2019,1,894,529,85,81
2019,1,217,183,76,73
2019,1,529,894,85,81
2019,1,161,712,101,84
2019,1,181,27,65,61
2019,1,104,224,66,59
2019,1,862,85,82,69
2019,1,243,673,69,63
2019,1,20,314,67,64
2019,1,60,586,100,92
2019,1,571,715,84,74
2019,1,24,102,76,57
2019,1,75,410,69,64
2019,1,461,588,76,67
2019,1,1,162,73,63
2019,1,304,21,74,70
2019,1,576,152,79,52
2019,1,73,378,88,59
2019,1,44,634,68,66
2019,1,71,155,84,74
2019,1,266,61,71,63
2019,1,183,217,76,73
2019,1,82,52,63,55
2019,1,229,469,85,80
2019,1,59,855,69,67
2019,1,52,82,63,55
2019,1,40,679,78,61
2019,1,588,461,76,67
2019,1,162,1,73,63
2019,1,634,44,68,66
2019,1,679,40,78,61
2019,1,641,10,73,61
2019,1,325,324,86,80
2019,1,551,37,78,67
2019,1,126,482,83,71
2019,1,560,39,70,65
2019,1,536,36,77,73
2019,1,39,560,70,65
2019,1,224,104,66,59
2019,1,106,1058,78,57
2019,1,41,291,78,67
2019,1,255,11,65,61
2019,1,23,17,77,70
2019,1,482,126,83,71
2019,1,469,229,85,80
2019,1,21,304,74,70
2019,1,855,59,69,67
2019,1,17,23,77,70
2019,1,112,132,79,62
2019,1,42,38,83,71
2019,1,36,536,77,73
2019,1,11,255,65,61
2019,1,673,243,69,63
2019,1,712,161,101,84
2019,1,314,20,67,64
2019,1,6,166,69,63
2019,1,480,74,89,65
2019,1,166,6,69,63
2019,1,802,167,85,75
2019,1,222,450,73,52
2019,1,27,181,65,61
2019,1,141,354,77,47
2019,1,158,376,67,42
2019,1,378,73,88,59
2019,1,302,32,75,65
2019,1,10,641,73,61
2019,1,410,75,69,64
2019,1,518,784,78,52
2019,1,452,1127,70,69
2019,1,1127,452,70,69
2019,1,85,862,82,69
2019,1,83,434,66,51
2019,1,284,58,64,52
2019,1,291,41,78,67
2019,1,420,627,59,50
2019,1,61,266,71,63
2019,1,583,797,67,49
2019,1,1058,106,78,57
2019,1,32,302,75,65
2019,1,152,576,79,52
2019,1,58,284,64,52
2019,1,450,222,73,52
2019,1,627,420,59,50
2019,1,1026,49,113,49
2019,1,376,158,67,42
2019,1,93,281,82,50
2019,1,797,583,67,49
2019,1,434,83,66,51
2019,1,354,141,77,47
2019,1,486,28,79,67
2019,1,92,100,79,59
2019,1,432,109,75,60
2019,1,98,750,64,62
2019,1,750,98,64,62
2019,1,28,486,79,67
2019,1,799,384,74,56
2019,1,64,54,76,72
2019,1,144,70,67,63
2019,1,54,64,76,72
2019,1,100,92,79,59
2019,1,109,432,75,60
2019,1,70,144,67,63
2019,1,384,799,74,56
2019,1,35,513,90,68
2019,1,828,2,69,64
2019,1,513,35,90,68
2019,1,47,784,88,78
2019,1,2,828,69,64
2019,1,46,482,92,75
2019,1,139,48,72,67
2019,1,269,96,83,45
2019,1,311,94,81,59
2019,1,784,47,88,78
2019,1,482,46,92,75
2019,1,14,354,80,59
2019,1,620,111,83,67
2019,1,111,620,83,67
2019,1,48,139,72,67
2019,1,94,311,81,59
2019,1,354,14,80,59
2019,1,96,269,83,45
2019,1,698,36,89,75
2019,1,166,167,100,65
2019,1,124,420,100,95
2019,1,36,698,89,75
2019,1,255,635,78,65
2019,1,420,124,100,95
2019,1,1046,34,90,77
2019,1,102,634,62,60
2019,1,258,373,92,79
2019,1,29,30,85,80
2019,1,34,1046,90,77
2019,1,30,29,85,80
2019,1,82,497,72,49
2019,1,518,331,83,80
2019,1,219,55,65,60
2019,1,51,3,99,81
2019,1,634,102,62,60
2019,1,635,255,78,65
2019,1,331,518,83,80
2019,1,583,439,82,78
2019,1,37,281,88,80
2019,1,3,51,99,81
2019,1,376,86,73,66
2019,1,281,37,88,80
2019,1,439,583,82,78
2019,1,38,141,76,69
2019,1,44,224,64,62
2019,1,98,9,65,45
2019,1,43,132,72,47
2019,1,86,376,73,66
2019,1,60,715,76,74
2019,1,715,60,76,74
2019,1,55,219,65,60
2019,1,373,258,92,79
2019,1,141,38,76,69
2019,1,802,576,68,62
2019,1,576,802,68,62
2019,1,497,82,72,49
2019,1,167,166,100,65
2019,1,224,44,64,62
2019,1,1127,337,55,53
2019,1,186,5,66,56
2019,1,735,208,67,41
2019,1,132,43,72,47
2019,1,337,1127,55,53
2019,1,5,186,66,56
2019,1,9,98,65,45
2019,1,208,735,67,41
2019,1,23,222,92,82
2019,1,57,74,95,80
2019,1,45,70,81,79
2019,1,70,45,81,79
2019,1,862,302,95,86
2019,1,63,324,98,74
2019,1,432,100,85,78
2019,1,384,28,96,76
2019,1,302,862,95,86
2019,1,100,432,85,78
2019,1,177,536,97,87
2019,1,894,120,79,60
2019,1,278,20,82,40
2019,1,1,161,82,61
2019,1,536,177,97,87
2019,1,21,151,73,61
2019,1,28,384,96,76
2019,1,7,17,69,59
2019,1,1062,712,93,82
2019,1,8,571,79,51
2019,1,165,243,80,69
2019,1,324,63,98,74
2019,1,217,32,85,71
2019,1,54,509,90,63
2019,1,222,23,92,82
2019,1,32,217,85,71
2019,1,459,245,75,66
2019,1,17,7,69,59
2019,1,556,440,69,62
2019,1,486,687,67,59
2019,1,410,90,74,71
2019,1,687,486,67,59
2019,1,74,57,95,80
2019,1,92,109,77,67
2019,1,151,21,73,61
2019,1,712,1062,93,82
2019,1,90,410,74,71
2019,1,49,854,84,54
2019,1,109,92,77,67
2019,1,161,1,82,61
2019,1,31,548,97,69
2019,1,469,623,73,64
2019,1,440,556,69,62
2019,1,125,96,74,68
2019,1,548,31,97,69
2019,1,243,165,80,69
2019,1,245,459,75,66
2019,1,15,73,54,53
2019,1,96,125,74,68
2019,1,120,894,79,60
2019,1,854,49,84,54
2019,1,73,15,54,53
2019,1,997,437,68,64
2019,1,588,405,71,52
2019,1,437,997,68,64
2019,1,509,54,90,63
2019,1,551,195,65,47
2019,1,623,469,73,64
2019,1,195,551,65,47
2019,1,571,8,79,51
2019,1,20,278,82,40
2019,1,405,588,71,52
2019,1,513,311,98,84
2019,1,311,513,98,84
2019,1,104,24,62,60
2019,1,24,104,62,60
2019,1,50,434,75,61
2019,1,434,50,75,61
2019,1,281,342,101,92
2019,1,342,281,101,92
2019,1,439,420,79,78
2019,1,22,167,85,60
2019,1,687,10,96,61
2019,1,420,439,79,78
2019,1,28,98,80,64
2019,1,98,28,80,64
2019,1,126,641,72,66
2019,1,641,126,72,66
2019,1,167,22,85,60
2019,1,10,687,96,61
2019,1,48,376,66,53
2019,1,376,48,66,53
2019,1,120,151,89,83
2019,1,432,322,94,75
2019,1,34,55,82,71
2019,1,151,120,89,83
2019,1,623,102,89,78
2019,1,102,623,89,78
2019,1,27,1107,84,61
2019,1,41,673,83,76
2019,1,529,278,80,62
2019,1,735,114,82,72
2019,1,20,85,74,71
2019,1,560,40,84,83
2019,1,497,162,92,83
2019,1,37,481,94,76
2019,1,337,450,82,79
2019,1,992,65,85,83
2019,1,35,186,63,59
2019,1,450,337,82,79
2019,1,302,125,83,65
2019,1,673,41,83,76
2019,1,698,373,83,65
2019,1,322,432,94,75
2019,1,1107,27,84,61
2019,1,162,497,92,83
2019,1,40,560,84,83
2019,1,588,304,92,71
2019,1,4,63,78,77
2019,1,12,862,91,76
2019,1,481,37,94,76
2019,1,47,82,72,71
2019,1,65,992,85,83
2019,1,114,735,82,72
2019,1,627,583,79,63
2019,1,38,2,74,69
2019,1,55,34,82,71
2019,1,39,44,68,67
2019,1,29,266,80,48
2019,1,57,75,74,59
2019,1,862,12,91,76
2019,1,44,39,68,67
2019,1,177,32,85,78
2019,1,63,4,78,77
2019,1,85,20,74,71
2019,1,166,43,63,60
2019,1,74,405,76,67
2019,1,224,799,76,65
2019,1,94,521,74,67
2019,1,314,139,71,65
2019,1,9,165,63,61
2019,1,452,635,76,74
2019,1,161,86,78,69
2019,1,186,35,63,59
2019,1,139,314,71,65
2019,1,255,1,62,47
2019,1,54,111,79,71
2019,1,111,54,79,71
2019,1,2,38,74,69
2019,1,49,536,91,58
2019,1,635,452,76,74
2019,1,304,588,92,71
2019,1,799,224,76,65
2019,1,43,166,63,60
2019,1,165,9,63,61
2019,1,82,47,72,71
2019,1,750,1058,70,45
2019,1,109,11,77,74
2019,1,521,94,74,67
2019,1,86,161,78,69
2019,1,11,109,77,74
2019,1,181,90,63,53
2019,1,168,571,64,42
2019,1,583,627,79,63
2019,1,125,302,83,65
2019,1,324,152,71,65
2019,1,13,30,65,62
2019,1,5,26,69,59
2019,1,405,74,76,67
2019,1,170,480,60,51
2019,1,75,57,74,59
2019,1,7,23,70,58
2019,1,152,324,71,65
2019,1,480,170,60,51
2019,1,373,698,83,65
2019,1,104,713,55,41
2019,1,90,181,63,53
2019,1,1,255,62,47
2019,1,278,529,80,62
2019,1,30,13,65,62
2019,1,536,49,91,58
2019,1,32,177,85,78
2019,1,144,195,55,45
2019,1,410,42,47,46
2019,1,23,7,70,58
2019,1,1058,750,70,45
2019,1,266,29,80,48
2019,1,26,5,69,59
2019,1,713,104,55,41
2019,1,195,144,55,45
2019,1,42,410,47,46
2019,1,571,168,64,42
2019,1,16,45,76,73
2019,1,311,342,101,65
2019,1,132,459,82,71
2019,1,15,24,72,68
2019,1,45,16,76,73
2019,1,217,222,89,74
2019,1,24,15,72,68
2019,1,908,6,95,90
2019,1,331,64,76,73
2019,1,459,132,82,71
2019,1,269,73,57,49
2019,1,64,331,76,73
2019,1,636,434,83,72
2019,1,21,121,82,68
2019,1,916,1062,80,71
2019,1,641,855,74,66
2019,1,434,636,83,72
2019,1,855,641,74,66
2019,1,222,217,89,74
2019,1,342,311,101,65
2019,1,1062,916,80,71
2019,1,121,21,82,68
2019,1,73,269,57,49
2019,1,565,284,65,61
2019,1,6,908,95,90
2019,1,284,565,65,61
2019,1,22,56,81,66
2019,1,56,22,81,66
2019,1,304,348,74,68
2019,1,348,304,74,68
2019,1,712,97,76,64
2019,1,97,712,76,64
2019,1,698,7,78,75
2019,1,7,698,78,75
2019,1,104,302,94,71
2019,1,302,104,94,71
2019,1,167,325,78,75
2019,1,325,167,78,75
2019,1,536,398,71,63
2019,1,398,536,71,63
2019,1,854,1139,91,74
2019,1,518,119,95,88
2019,1,119,518,95,88
2019,1,106,181,82,76
2019,1,551,354,79,44
2019,1,181,106,82,76
2019,1,21,27,65,55
2019,1,27,21,65,55
2019,1,39,715,72,68
2019,1,715,39,72,68
2019,1,57,25,85,66
2019,1,655,266,69,65
2019,1,266,655,69,65
2019,1,1139,854,91,74
2019,1,439,17,65,63
2019,1,59,1145,67,57
2019,1,1145,59,67,57
2019,1,25,57,85,66
2019,1,17,439,65,63
2019,1,354,551,79,44
2019,1,894,521,85,63
2019,1,984,794,81,77
2019,1,794,984,81,77
2019,1,521,894,85,63
2019,1,97,1030,77,72
2019,1,1030,97,77,72
2019,1,322,586,86,65
2019,1,586,322,86,65
2019,1,992,450,70,64
2019,1,450,992,70,64
2019,1,16,37,102,92
2019,1,31,45,103,90
2019,1,15,855,98,60
2019,1,30,24,88,80
2019,1,40,75,88,61
2019,1,610,70,73,61
2019,1,39,41,83,70
2019,1,11,57,92,90
2019,1,712,130,75,74
2019,1,86,55,74,66
2019,1,45,31,103,90
2019,1,551,807,82,48
2019,1,132,208,92,49
2019,1,7,43,74,71
2019,1,37,16,102,92
2019,1,41,39,83,70
2019,1,75,40,88,61
2019,1,513,93,77,54
2019,1,34,255,70,59
2019,1,378,222,85,81
2019,1,58,44,71,68
2019,1,106,22,78,74
2019,1,24,30,88,80
2019,1,486,47,81,73
2019,1,404,102,70,62
2019,1,43,7,74,71
2019,1,258,92,73,71
2019,1,996,548,93,50
2019,1,311,50,77,68
2019,1,57,11,92,90
2019,1,222,378,85,81
2019,1,21,229,85,65
2019,1,481,735,75,71
2019,1,50,311,77,68
2019,1,560,828,72,66
2019,1,51,17,77,75
2019,1,55,86,74,66
2019,1,44,58,71,68
2019,1,92,258,73,71
2019,1,158,82,68,62
2019,1,109,112,73,55
2019,1,281,641,72,68
2019,1,17,51,77,75
2019,1,46,126,76,74
2019,1,735,481,75,71
2019,1,521,18,78,62
2019,1,22,106,78,74
2019,1,63,204,79,67
2019,1,1,452,95,77
2019,1,59,27,66,54
2019,1,126,46,76,74
2019,1,255,34,70,59
2019,1,18,521,78,62
2019,1,518,42,71,59
2019,1,27,59,66,54
2019,1,82,158,68,62
2019,1,204,63,79,67
2019,1,29,10,81,70
2019,1,130,712,75,74
2019,1,461,120,67,66
2019,1,42,518,71,59
2019,1,828,560,72,66
2019,1,47,486,81,73
2019,1,60,13,74,72
2019,1,70,610,73,61
2019,1,102,404,70,62
2019,1,641,281,72,68
2019,1,13,60,74,72
2019,1,565,14,67,64
2019,1,807,551,82,48
2019,1,229,21,85,65
2019,1,74,1145,86,48
2019,1,14,565,67,64
2019,1,855,15,98,60
2019,1,61,64,58,49
2019,1,452,1,95,77
2019,1,10,29,81,70
2019,1,120,461,67,66
2019,1,266,279,63,60
2019,1,279,266,63,60
2019,1,548,996,93,50
2019,1,54,440,61,46
2019,1,342,354,69,66
2019,1,354,342,69,66
2019,1,64,61,58,49
2019,1,28,155,59,52
2019,1,208,132,92,49
2019,1,93,513,77,54
2019,1,112,109,73,55
2019,1,1145,74,86,48
2019,1,440,54,61,46
2019,1,155,28,59,52
2019,1,854,162,87,82
2019,1,713,291,80,49
2019,1,162,854,87,82
2019,1,620,4,87,81
2019,1,35,586,104,83
2019,1,410,114,72,67
2019,1,687,243,90,70
2019,1,750,1026,90,65
2019,1,454,556,74,68
2019,1,384,12,76,53
2019,1,362,119,90,70
2019,1,284,181,68,64
2019,1,586,35,104,83
2019,1,432,90,79,56
2019,1,181,284,68,64
2019,1,114,410,72,67
2019,1,121,348,79,77
2019,1,894,56,68,54
2019,1,627,5,83,70
2019,1,556,454,74,68
2019,1,119,362,90,70
2019,1,348,121,79,77
2019,1,243,687,90,70
2019,1,497,139,75,70
2019,1,139,497,75,70
2019,1,1026,750,90,65
2019,1,4,620,87,81
2019,1,217,1016,73,58
2019,1,5,627,83,70
2019,1,90,432,79,56
2019,1,1016,217,73,58
2019,1,291,713,80,49
2019,1,12,384,76,53
2019,1,56,894,68,54
2019,1,794,183,79,69
2019,1,8,126,81,65
2019,1,71,51,67,63
2019,1,166,229,74,62
2019,1,126,8,81,65
2019,1,183,794,79,69
2019,1,51,71,67,63
2019,1,50,1096,79,66
2019,1,170,94,60,53
2019,1,94,170,60,53
2019,1,229,166,74,62
2019,1,1096,50,79,66
2019,1,52,916,70,64
2019,1,916,52,70,64
2019,1,49,222,101,50
2019,1,54,862,97,65
2019,1,331,784,84,75
2019,1,45,9,89,55
2019,1,784,331,84,75
2019,1,29,322,83,70
2019,1,38,636,92,66
2019,1,437,186,71,63
2019,1,98,1,71,56
2019,1,529,82,71,59
2019,1,186,437,71,63
2019,1,139,278,83,76
2019,1,165,167,74,65
2019,1,208,1026,80,74
2019,1,278,139,83,76
2019,1,97,673,78,67
2019,1,673,97,78,67
2019,1,46,162,81,69
2019,1,86,679,65,58
2019,1,1026,208,80,74
2019,1,152,1145,78,57
2019,1,32,65,56,55
2019,1,862,54,97,65
2019,1,679,86,65,58
2019,1,281,521,74,64
2019,1,322,29,83,70
2019,1,598,461,74,61
2019,1,167,165,74,65
2019,1,82,529,71,59
2019,1,162,46,81,69
2019,1,222,49,101,50
2019,1,1,98,71,56
2019,1,420,398,73,43
2019,1,636,38,92,66
2019,1,461,598,74,61
2019,1,521,281,74,64
2019,1,83,61,59,58
2019,1,9,45,89,55
2019,1,30,125,69,56
2019,1,65,32,56,55
2019,1,125,30,69,56
2019,1,61,83,59,58
2019,1,1145,152,78,57
2019,1,398,420,73,43
2019,1,34,132,98,87
2019,1,132,34,98,87
2019,1,255,13,93,64
2019,1,1107,144,85,74
2019,1,22,258,85,56
2019,1,269,623,69,52
2019,1,855,93,73,62
2019,1,114,404,85,72
2019,1,166,121,92,57
2019,1,588,120,95,73
2019,1,16,1030,83,70
2019,1,610,356,82,60
2019,1,518,548,86,71
2019,1,576,37,99,89
2019,1,797,219,83,74
2019,1,1030,16,83,70
2019,1,37,576,99,89
2019,1,60,4,80,74
2019,1,13,255,93,64
2019,1,404,114,85,72
2019,1,144,1107,85,74
2019,1,183,63,69,65
2019,1,266,28,84,63
2019,1,1062,224,73,67
2019,1,14,337,71,49
2019,1,28,266,84,63
2019,1,356,610,82,60
2019,1,120,588,95,73
2019,1,548,518,86,71
2019,1,6,1096,89,73
2019,1,224,1062,73,67
2019,1,93,855,73,62
2019,1,63,183,69,65
2019,1,623,269,69,52
2019,1,155,158,63,54
2019,1,279,42,55,51
2019,1,258,22,85,56
2019,1,4,60,80,74
2019,1,158,155,63,54
2019,1,121,166,92,57
2019,1,219,797,83,74
2019,1,1096,6,89,73
2019,1,64,170,61,42
2019,1,42,279,55,51
2019,1,337,14,71,49
2019,1,170,64,61,42
2019,1,24,161,95,67
2019,1,398,440,77,67
2019,1,165,195,77,66
2019,1,161,24,95,67
2019,1,598,25,76,71
2019,1,195,165,77,66
2019,1,440,398,77,67
2019,1,49,551,69,58
2019,1,25,598,76,71
2019,1,74,181,60,50
2019,1,181,74,60,50
2019,1,551,49,69,58
2019,1,38,529,103,85
2019,1,715,139,91,66
2019,1,35,162,99,69
2019,1,529,38,103,85
2019,1,162,35,99,69
2019,1,916,1026,77,63
2019,1,58,480,71,54
2019,1,29,634,76,69
2019,1,797,439,85,84
2019,1,331,224,73,64
2019,1,291,141,75,62
2019,1,106,996,75,57
2019,1,41,565,66,63
2019,1,61,27,57,47
2019,1,420,15,71,65
2019,1,784,1145,73,55
2019,1,497,278,64,59
2019,1,620,481,74,73
2019,1,509,222,81,79
2019,1,548,437,77,73
2019,1,85,39,73,59
2019,1,439,797,85,84
2019,1,634,29,76,69
2019,1,100,356,86,67
2019,1,139,715,91,66
2019,1,39,85,73,59
2019,1,224,331,73,64
2019,1,362,571,74,56
2019,1,222,509,81,79
2019,1,356,100,86,67
2019,1,1026,916,77,63
2019,1,481,620,74,73
2019,1,565,41,66,63
2019,1,437,548,77,73
2019,1,278,497,64,59
2019,1,112,469,76,53
2019,1,461,9,75,70
2019,1,996,106,75,57
2019,1,15,420,71,65
2019,1,1145,784,73,55
2019,1,141,291,75,62
2019,1,9,461,75,70
2019,1,571,362,74,56
2019,1,480,58,71,54
2019,1,27,61,57,47
2019,1,469,112,76,53
2019,1,735,168,93,88
2019,1,168,735,93,88
2019,1,560,104,78,74
2019,1,62,784,75,66
2019,1,59,348,83,71
2019,1,151,57,90,81
2019,1,16,71,83,64
2019,1,170,281,85,74
2019,1,111,284,81,59
2019,1,112,291,89,61
2019,1,486,52,81,53
2019,1,34,673,67,63
2019,1,536,378,99,84
2019,1,6,21,82,75
2019,1,1030,679,83,75
2019,1,36,997,75,55
2019,1,2,1058,84,53
2019,1,619,64,70,68
2019,1,73,266,70,54
2019,1,64,619,70,68
2019,1,679,1030,83,75
2019,1,57,151,90,81
2019,1,104,560,78,74
2019,1,55,623,78,68
2019,1,641,130,68,62
2019,1,155,1127,74,59
2019,1,4,22,71,68
2019,1,5,655,74,72
2019,1,14,712,92,68
2019,1,348,59,83,71
2019,1,432,56,86,62
2019,1,126,43,80,76
2019,1,784,62,75,66
2019,1,21,6,82,75
2019,1,98,109,79,63
2019,1,894,18,74,65
2019,1,71,16,83,64
2019,1,314,450,75,61
2019,1,43,126,80,76
2019,1,655,5,74,72
2019,1,186,384,77,56
2019,1,258,627,84,82
2019,1,40,31,80,72
2019,1,7,54,81,58
2019,1,243,325,72,67
2019,1,673,34,67,63
2019,1,50,166,66,63
2019,1,20,583,60,57
2019,1,92,13,80,66
2019,1,281,170,85,74
2019,1,576,47,102,94
2019,1,378,536,99,84
2019,1,583,20,60,57
2019,1,130,641,68,62
2019,1,141,469,76,65
2019,1,266,73,70,54
2019,1,46,183,70,59
2019,1,627,258,84,82
2019,1,47,576,102,94
2019,1,623,55,78,68
2019,1,1016,854,77,68
2019,1,42,8,69,58
2019,1,13,92,80,66
2019,1,17,862,82,64
2019,1,992,245,89,82
2019,1,11,584,73,59
2019,1,109,98,79,63
2019,1,22,4,71,68
2019,1,434,404,67,66
2019,1,245,992,89,82
2019,1,121,1096,85,79
2019,1,712,14,92,68
2019,1,698,167,75,65
2019,1,31,40,80,72
2019,1,636,93,64,62
2019,1,93,636,64,62
2019,1,469,141,76,65
2019,1,450,314,75,61
2019,1,1058,2,84,53
2019,1,28,410,69,59
2019,1,410,28,69,59
2019,1,404,434,67,66
2019,1,8,42,69,58
2019,1,862,17,82,64
2019,1,158,96,76,53
2019,1,166,50,66,63
2019,1,18,894,74,65
2019,1,167,698,75,65
2019,1,284,111,81,59
2019,1,384,186,77,56
2019,1,1096,121,85,79
2019,1,54,7,81,58
2019,1,325,243,72,67
2019,1,452,1062,85,84
2019,1,56,432,86,62
2019,1,854,1016,77,68
2019,1,291,112,89,61
2019,1,96,158,76,53
2019,1,1062,452,85,84
2019,1,584,11,73,59
2019,1,1127,155,74,59
2019,1,183,46,70,59
2019,1,52,486,81,53
2019,1,304,324,64,61
2019,1,997,36,75,55
2019,1,324,304,64,61
2019,1,23,713,45,42
2019,1,713,23,45,42
2019,1,50,21,110,103
2019,1,21,50,110,103
2019,1,6,166,75,72
2019,1,166,6,75,72
2019,1,687,258,82,65
2019,1,243,11,84,79
2019,1,1096,229,82,72
2019,1,11,243,84,79
2019,1,258,687,82,65
2019,1,229,1096,82,72
2019,1,584,325,70,62
2019,1,325,584,70,62
2019,1,258,11,97,72
2019,1,687,243,83,69
2019,1,243,687,83,69
2019,1,584,627,68,60
2019,1,11,258,97,72
2019,1,627,584,68,60
2019,1,862,497,93,83
2019,1,15,9,76,56
2019,1,497,862,93,83
2019,1,162,117,89,77
2019,1,183,984,87,57
2019,1,38,342,84,41
2019,1,62,63,76,65
2019,1,398,41,70,68
2019,1,63,62,76,65
2019,1,9,15,76,56
2019,1,117,162,89,77
2019,1,41,398,70,68
2019,1,984,183,87,57
2019,1,342,38,84,41
2019,1,155,19,91,82
2019,1,482,14,88,73
2019,1,186,58,77,43
2019,1,4,2,83,76
2019,1,112,996,79,56
2019,1,40,39,71,58
2019,1,641,75,86,71
2019,1,82,278,81,48
2019,1,224,12,74,52
2019,1,362,384,87,57
2019,1,304,18,93,86
2019,1,586,434,92,82
2019,1,144,894,73,71
2019,1,75,641,86,71
2019,1,18,304,93,86
2019,1,34,57,103,81
2019,1,894,144,73,71
2019,1,92,1127,82,64
2019,1,434,586,92,82
2019,1,86,104,78,64
2019,1,405,521,84,72
2019,1,2,4,83,76
2019,1,104,86,78,64
2019,1,19,155,91,82
2019,1,1139,513,72,67
2019,1,24,60,73,62
2019,1,245,219,83,80
2019,1,556,93,73,63
2019,1,348,480,84,75
2019,1,217,560,76,74
2019,1,219,245,83,80
2019,1,98,97,75,61
2019,1,679,119,85,72
2019,1,314,437,71,67
2019,1,119,679,85,72
2019,1,784,13,73,58
2019,1,57,34,103,81
2019,1,31,51,82,60
2019,1,12,224,74,52
2019,1,39,40,71,58
2019,1,48,42,59,58
2019,1,222,126,67,66
2019,1,121,96,94,86
2019,1,513,1139,72,67
2019,1,1127,92,82,64
2019,1,20,461,75,54
2019,1,42,48,59,58
2019,1,620,195,71,63
2019,1,47,992,102,67
2019,1,195,620,71,63
2019,1,26,799,68,54
2019,1,21,855,61,58
2019,1,480,348,84,75
2019,1,560,217,76,74
2019,1,126,222,67,66
2019,1,855,21,61,58
2019,1,521,405,84,72
2019,1,96,121,94,86
2019,1,60,24,73,62
2019,1,437,314,71,67
2019,1,14,482,88,73
2019,1,996,112,79,56
2019,1,384,362,87,57
2019,1,23,1016,59,57
2019,1,794,71,73,69
2019,1,93,556,73,63
2019,1,27,59,62,50
2019,1,1016,23,59,57
2019,1,97,98,75,61
2019,1,51,31,82,60
2019,1,997,109,73,71
2019,1,59,27,62,50
2019,1,797,280,60,54
2019,1,461,20,75,54
2019,1,280,797,60,54
2019,1,109,997,73,71
2019,1,13,784,73,58
2019,1,71,794,73,69
2019,1,992,47,102,67
2019,1,450,65,71,67
2019,1,799,26,68,54
2019,1,65,450,71,67
2019,1,278,82,81,48
2019,1,58,186,77,43
2019,1,166,324,88,68
2019,1,46,439,91,72
2019,1,583,378,78,71
2019,1,324,166,88,68
2019,1,28,1107,87,84
2019,1,454,497,82,80
2019,1,10,619,73,55
2019,1,5,177,78,68
2019,1,177,5,78,68
2019,1,125,102,74,52
2019,1,439,46,91,72
2019,1,378,583,78,71
2019,1,55,715,84,67
2019,1,331,83,79,69
2019,1,627,571,72,60
2019,1,83,331,79,69
2019,1,102,125,74,52
2019,1,571,627,72,60
2019,1,497,454,82,80
2019,1,619,10,73,55
2019,1,1107,28,87,84
2019,1,100,32,71,53
2019,1,715,55,84,67
2019,1,32,100,71,53
2019,1,269,712,100,64
2019,1,322,420,79,68
2019,1,45,598,89,54
2019,1,854,124,79,78
2019,1,8,208,90,59
2019,1,420,322,79,68
